year;country_name;supra_reg;fleet_category;vessel_category;Consumption of fixed capital (euro);Days at sea (day);Energy consumption (litre);Energy costs (euro);Engaged crew (number);FTE national (number);Fishing days (day);GT days at sea (GTday);GT fishing days (GTday);Gross debt (euro);Gross value of landings (euro);Income from leasing out quota (euro);Investments (euro);Lease/rental payments for quota (euro);Number of fishing trips (number);Number of vessels (number);Operating subsidies (euro);Other income (euro);Other non-variable costs (euro);Other variable costs (euro);Personnel costs (euro);Repair & maintenance costs (euro);Subsidies on investments (euro);Total assets (euro);Total hours worked per year (engaged crew) (hour);Total vessel power (kW);Total vessel tonnage (GT);Unpaid labour (number);Value of physical capital (euro);Value of quota and other fishing rights (euro);Value of unpaid labour (euro);kW days at sea (kWday);kW fishing days (kWday);Mean LOA of vessels (metre);Mean age of vessels (year);Maximum days at sea (day)
2013;Spain;AREA37;Dra;Cotier;83428,41234166667;6900,0;552349,3225;332271,8854166666;233,05583333333334;106,80740833333333;6900,0;;34257,7;;3646212,1889583333;0,0;34233,33333333333;0,0;6737,0;64,0;81314,7;32055,506666666664;212973,04395833332;665062,0872916667;1561740,1829166666;430826,9820833333;;;;2713,54;287,18;;1046875,1072083333;0,0;1143521,4410583335;;309005,66;8,32;30,333333333333332;176,0
2013;Spain;AREA37;Dra;Hauturier;185284,76;3735,0;624806,0;422944,8;78,83;44,83;3717,0;;42086,27;;3238409,2;0,0;15515,72;0,0;3653,0;23,0;0,0;0,0;262038,85;385961,01999999996;868518,9;226260,33;;;;1700,3;273,18;;771497,0700000001;0,0;406994,39;;259641,16999999998;13,58;17,5;175,0
2013;Spain;NONE;INACTIVE;Cotier;334221,46641999995;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;1225,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;17854,96;1821,98;;5012596,699999999;0,0;0,0;;0,0;8,43;41,0;
2013;Spain;NONE;INACTIVE;Hauturier;164128,22886;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;82,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;11166,970000000001;2258,98;;3055048,13;0,0;0,0;;0,0;17,235;26,0;
2013;Spain;NONE;INACTIVE;Industriel;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;65,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;37362,92;21347,06;;20222272,79;0,0;0,0;;0,0;39,77;20,0;
2013;Spain;OFR;ChaD;Industriel;8738413,27;15539,0;97047535,71000001;65935836,769999996;1790,0;1991,96;14264,0;;9558288,969999999;;244399104,70000002;621428,57;0,0;724082,54;478,0;64,0;2260553,63;5605288,52;16557712,26;80618687,53999999;55049480,93;21680616,07;;;;52576,94;40390,97;;38094733,55;621428,57;0,0;;12198365,05;44,075;15,5;325,0
2013;Spain;OFR;ChaP;Cotier;145024,8325;416,0;668396,1475;392897,8725;172,8525;186,43499999999997;416,0;;2638,61;;5006497,640000001;0,0;98407,63;0,0;338,0;5,0;38934,472499999996;0,0;367055,335;343972,8725;2460728,7899999996;223747,04499999998;;;;371,67;34,0;;1092834,37;0,0;413745,6825;;27730,06;10,105;26,5;95,0
2013;Spain;OFR;ChaP;Hauturier;169219,12;1406,0;309023,0;201458,86;84,5;93,13;1378,0;;24521,58;;3688989,4;0,0;198438,37;0,0;950,0;8,0;0,0;0,0;304792,41;290539,47;2126531,03;22113,0;;;;646,36;138,23;;413182,21;0,0;553979,0;;117939,82;14,02;25,0;176,0
2013;Spain;OFR;ChaP;Industriel;36437555,57;9575,0;114022881,3;78291942,95;998,67;1243,68;8224,0;;20554644,08;;478284542,6;0,0;12062567,07;0,0;607,0;32,0;4078729,33;466828,0;29952857,71;95542558,59;56341177,05;31827285,83;;;;111519,31;79014,88;;92046378,22;0,0;0,0;;28971213,89;82,28;22,0;337,0
2013;Spain;OFR;Dor;Cotier;107635,03;37842,0;7561704,456666667;4018218,37;2243,2866666666664;2086,6366666666668;37842,0;;97691,58;;44862838,666666664;0,0;2147531,283333333;0,0;37178,0;550,0;1232266,6733333333;28622,22;531121,24;5992213,913333333;9606303,57;3811715,3366666664;;;;13153,449999999999;1341,42;;6078656,539999999;0,0;33160166,076666668;;976460,97;9,924999999999999;31,0;241,0
2013;Spain;OFR;Dor;Hauturier;3023106,25258;8135,0;17518412,0573;9439993,2628;1053,01;1056,27983;7402,0;;291363,95;;54949472,107999995;50560,469;885495,3067600001;88973,66629;3550,0;64,0;3481349,804;139312,91757;3757852,379899999;12052574,207899999;17158080,9847;4535355,5627;;;;6305,49;1975,3;;12184422,8955;1022162,616;2319187,908;;788482,22;16,804;19,0;222,0
2013;Spain;OFR;Dor;Industriel;4345774,45;37880,0;77669655,14999999;36855889,489999995;1864,92;2119,12;32599,0;;10831067,41;;133363228,69999999;322150,15;716611,0700000001;70476,0;1671,0;132,0;86903,81;408881,46;10472548,58;39102890,410000004;25443063,189999998;7832793,4399999995;;;;59304,28;42220,270000000004;;43620013,23;8482551,36;719810,95;;14862896,459999999;34,48;16,333333333333332;348,0
2013;Spain;OFR;Dra;Cotier;0,0;91,0;224836,09333333335;148564,69000000003;74,72333333333334;73,53333333333333;91,0;;464,1;;847477,9233333333;0,0;497777,7766666667;0,0;91,0;1,0;7466,666666666667;14311,11;25829,710000000003;185557,21666666667;298068,58;65645,42333333332;;;;16,91;5,1;;333778,18;0,0;397774,09333333327;;1538,97;10,05;29,0;91,0
2013;Spain;OFR;Dra;Hauturier;136846,15;295,0;1082775,0;721504,85;140,0;125,94;295,0;;3613,89;;4686035,15;0,0;150000,0;0,0;262,0;2,0;0,0;0,0;124747,5;547437,0;1743556,1;524682,15;;;;264,71;22,02;;828389,97;0,0;657805,79;;41558,83;13,23;33,0;148,0
2013;Sweden;NAO;ChaD;Cotier;876240,4123;4545,0;1710488,6116;1256882,0786000001;111,07730000000001;53,013;4545,0;0,0;62170,0;4066282,2970000003;6348340,605;0,0;868789,3165000001;0,0;4389,0;51,0;0,0;727756,8738;449001,6327;467528,3028;711391,5436;979183,9389000001;0,0;10527402,381000001;70260,0469;8952,41;729,87;23,421100000000003;3987144,4000000004;0,0;1042535,9991;0,0;798103,0;11,504850000000001;29,669249999999998;145,0
2013;Sweden;NAO;ChaD;Hauturier;5908936,073999999;14336,0;12371193,625;8499311,778;285,3968;263,54949999999997;14336,0;0,0;1171517,0;20479005,523000002;33239736,94;0,0;1848443,0515;0,0;12944,0;115,0;0,0;2904705,7;2572917,592;2290900,1728;6082334,5309999995;5362947,6899999995;0,0;40308319,15;267259,8629;34333,479999999996;7927,23;22,3772;26017288,309;0,0;1545796,4164;0,0;4696239,0;17,9897;33,32935;192,0
2013;Sweden;NAO;ChaD;Industriel;11758341,59;3099,0;27181044,26;17457052,71;260,3134;256,3266;3099,0;0,0;728535,0;81184917,92;65885680,65;0,0;2737490,765;0,0;1757,0;26,0;0,0;4400162,421;3406616,183;2353626,355;9419051,903;8294407,23;0,0;137729048,0;187976,9082;17138,68;5872,0;51,7685;54619515,52;0,0;399037,4872;0,0;2060303,0;30,6238;42,6154;213,0
2013;Sweden;NAO;ChaP;Cotier;340532,69006249995;45,0;645466,64659375;420976,12721875;47,55513125;14,186856250000002;45,0;0,0;778,0;1023513,50466875;2555122,4718;0,0;169140,13048;0,0;58,0;1,0;6972,51608125;197076,75022666666;169110,75635625;125886,58430625;370005,5228;323739,9342125;0,0;4627338,7940437505;25585,542666666664;147,06;17,28;13,618650000000002;1375426,08889375;0,0;209655,08756875;0,0;6618,0;11,22;32,0;72,5
2013;Sweden;NAO;ChaP;Hauturier;5461150,418333333;410,0;13013174,121000001;7221538,160933333;289,7997933333333;238,08828;410,0;0,0;31447,0;19889798,90386667;32958747,84933333;0,0;1862223,620978571;0,0;352,0;4,0;92128,73684;2867959,302286667;2703662,44472;2386290,8295266666;6093133,8215333335;5490887,227133334;0,0;42673914,64333334;256574,03454666666;1079,0;245,0;27,9896;23681066,746800005;0,0;1153690,8721666667;0,0;129005,0;16,03835;30,83335;192,4
2013;Sweden;NAO;ChaP;Industriel;13158829,8644;2074,0;31533365,301999997;15588449,239333335;248,4752466666667;250,6447466666667;2074,0;0,0;1301043,0;98525070,33999999;63770324,633999996;0,0;2855798,184;0,0;905,0;8,0;32608,10714;5225684,973946666;3552353,5326;2448876,733;8172730,224733333;9765565,585399998;0,0;174461662,15066668;188154,12976666668;18005,0;5914,0;41,95481333333334;65404847,853999995;0,0;361949,71214666666;0,0;3788233,0;45,2575;15,125;221,1
2013;Sweden;NAO;Dor;Cotier;19685060,0698;52868,0;17457052,30768;10915401,14232;4043,19818;1351,6192800000001;52868,0;0,0;248953,0;50254671,5889;62529138,33182;0,0;6726593,759721429;0,0;53131,0;727,0;83255,16022;6106531,2054200005;7878692,5232;5149067,47642;5104563,17184;10518000,54234;0,0;134789834,2296;2544080,18004;49875,67;3075,0099999999998;520,46312;85315712,4724;0,0;33344849,44578;0,0;3754956,0;8,8557125;29,3464625;175,0
2013;Sweden;NAO;Dor;Hauturier;4660436,68162;1550,0;4127269,9901599996;2143570,73212;321,74194;131,04562;1550,0;0,0;46432,0;10563875,8576;13810740,6292;0,0;942111,5342571428;0,0;1548,0;16,0;20085,17852;1452013,17432;1528217,0853;1175802,12282;1560979,79462;1988373,1815399998;0,0;26108399,9188;391653,76011999993;3103,41;436,0;23,403;21527675,483200002;0,0;1974049,02998;0,0;290071,0;13,419233333333333;46,35896666666667;179,0
2013;Sweden;NAO;Dra;Cotier;587427,7311133334;413,0;1185297,2284466666;658439,67954;68,71108000000001;37,057919999999996;413,0;0,0;2403,0;3609437,861593334;3460937,751466667;0,0;385958,7652142857;0,0;259,0;1,0;10279,0641;392632,9049;306218,3729466667;299020,79818;431244,6546;582015,6075199998;0,0;8253314,344666666;48865,13745333333;139,71;14,49;10,538686666666669;2673039,706866666;0,0;585884,9093933334;0,0;30629,0;11,9;24,0;137,5
2013;Sweden;NAO;Dra;Industriel;13158829,8644;408,0;31533365,301999997;15588449,239333335;248,4752466666667;250,6447466666667;408,0;0,0;268030,0;98525070,33999999;63770324,633999996;0,0;2855798,184;0,0;218,0;1,0;32608,10714;5225684,973946666;3552353,5326;2448876,733;8172730,224733333;9765565,585399998;0,0;174461662,15066668;188154,12976666668;2760,0;705,0;41,95481333333334;65404847,853999995;0,0;361949,71214666666;0,0;1074280,0;42,0;16,0;221,1
2013;Sweden;NAO;INACTIVE;Cotier;823155,2031;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;315,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15890,15;766,28;0,0;3765198,2344;0,0;0,0;0,0;0,0;8,669825;30,4143;
2013;Sweden;NAO;INACTIVE;Hauturier;92321,89258181817;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1220,0;422,0;0,0;381452,2152181818;0,0;0,0;0,0;0,0;31,715;48,5;
2014;Belgium;AREA27;ChaD;Cotier;1362295,1653333334;2389,402;5071683,512666667;2490084,3233333332;62,098;39,22866666666666;2219,4700000000003;;418330,6566666666;;11725603,703333331;0,0;8761548,220666667;0,0;535,8666666666667;1,0;77211,238;527216,7173333333;1249337,1286666666;1590550,394;4067703,222666667;1410397,2646666665;;;;221,0;21,0;;10928134,483333332;0,0;244572,19733333334;;1319747,0839999998;11,78;7,0;201,17346666666668
2014;Belgium;AREA27;ChaD;Hauturier;5417407,513333334;13743,071333333333;21972236,555333335;11513340,144;300,49466666666666;206,96266666666668;16611,278000000002;;1692916,3213333334;;47983561,85133333;0,0;23012225,597333334;0,0;6477,0;37,0;462459,6406666667;1969507,3326666667;5384093,992666666;6189608,587333334;17861133,425333332;5584062,794;;;;8642,0;2911,0;;44208284,91;0,0;1003434,9126666668;;5243192,865999999;18,987499999999997;29,0;215,0
2014;Belgium;AREA27;ChaD;Industriel;8024107,0;10069,0;33342819,0;19531644,0;243,0;212,59;10019,0;;2862588,0;;66368430,93;0,0;3764415,0;0,0;1723,0;34,0;1612103,0;3005282,0;6126461,0;9430894,0;21046392,0;4389824,0;;;;33489,0;10617,0;;43538677,0;0,0;1819603,0;;9028236,0;33,45;22,5;270,0
2014;Belgium;AREA27;Dra;Hauturier;663947,8914285714;1739,0;1843757,2857142857;1049017,287142857;49,285714285714285;30,057142857142857;1661,857142857143;;234766,42857142858;;5601565,89;0,0;1543817,333846154;0,0;762,1428571428571;3,0;140827,76461538463;431934,5028571428;652224,6057142857;756116,6885714286;2000499,7828571429;586121,5214285714;;;;1288,0;219,0;;6862592,07;0,0;136289,85714285716;;915795,5714285714;18,083333333333332;22,666666666666668;160,0
2014;Belgium;AREA27;Dra;Industriel;218069,44571428574;547,5;435380,14285714284;220920,14357142855;15,142857142857142;8,51357142857143;517,4285714285714;;55656,21428571428;;1524090,4149999998;0,0;620365,666923077;0,0;275,57142857142856;1,0;37792,88230769231;121148,75142857143;205104,30285714287;192588,8442857143;547186,3914285714;183091,26071428572;;;;1181,0;385,0;;1876354,035;0,0;45173,42857142857;;236026,2857142857;37,81;14,0;131,85714285714286
2014;Belgium;AREA27;INACTIVE;Hauturier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;439,0;159,0;;0,0;0,0;0,0;;0,0;23,76;29,0;
2014;Belgium;AREA27;INACTIVE;Industriel;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1026,0;233,0;;0,0;0,0;0,0;;0,0;33,53;32,0;
2014;Bulgaria;MBS;ChaD;Cotier;0,0;69,0;8960,0;4601,6269;1,0;1,0;69,0;1079,85;1079,85;0,0;17767,328;0,0;0,0;0,0;69,0;1,0;0,0;0,0;444,8239;1,0;2045,16;1,0;0,0;0,0;1,0;58,82;15,65;0,0;30677,5129;0,0;0,0;4058,58;4058,58;10,57;18,0;74,17516129032259
2014;Bulgaria;MBS;ChaP;Cotier;3383,0479;644,0;40257,0;21591,3362;55,0;14,61;644,0;2018,47;2018,47;0,0;85430,558;0,0;14878,597300000001;0,0;644,0;32,0;0,0;27609,7615;5591,9993;3821,9098;32262,520099999998;8335,1939;0,0;0,0;3,0;523,63;60,69;0,0;232700,9656;0,0;4821,4846;20184,94;20184,94;7,246666666666667;19,643333333333334;74,17516129032259
2014;Bulgaria;MBS;ChaP;Hauturier;75436,8563;1043,0;289660,0;191786,4936;37,0;28,34;1043,0;45408,33;45408,33;0,0;442568,217;0,0;40664,7476;0,0;1043,0;15,0;0,0;27468,645;18303,124499999998;20687,3808;112696,0165;66127,9994;0,0;0,0;2,0;3442,83;523,29;0,0;2480702,9922;0,0;56242,1069;225047,29;225047,29;18,605;24,77;100,52692307692307
2014;Bulgaria;MBS;ChaP;Industriel;30484,3468;1840,0;574954,0;347238,0652;39,0;33,5;1840,0;208256,62;208256,62;0,0;992740,5648;0,0;44332,8408;0,0;1840,0;11,0;0,0;0,0;11325,0513;51857,4723;211398,6134;62065,2741;0,0;0,0;1,0;2935,55;1231,43;0,0;2409036,914;0,0;0,0;470727,9;470727,9;25,41;32,0;162,21538461538464
2014;Bulgaria;MBS;Dor;Cotier;192000,1103;8492,0;172680,0;227005,8985;978,0;263,59000000000003;8492,0;15378,57;15378,57;0,0;301321,935;0,0;2051790,2404;0,0;8492,0;827,0;31291,0631;1374797,4006;100485,3219;145613,2237;929510,1433;144070,3266;0,0;0,0;8,0;15825,43;1264,26;0,0;3753531,1679;0,0;258741,6435;179521,6;179521,6;6,13125;19,865000000000002;71,66923076923078
2014;Bulgaria;MBS;Dor;Hauturier;111904,57930000001;819,0;147366,0;82985,0583;34,0;23,37;819,0;13214,0;13214,0;0,0;162220,53399999999;0,0;196213,53;0,0;819,0;16,0;39607,7369;53685,6475;22975,923300000002;48573,7288;49913,250799999994;41048,5574;0,0;0,0;3,0;2197,54;314,28;0,0;1290602,4211;0,0;12015,3592;107430,17;107430,17;16,232333333333333;28,013333333333335;56,519999999999996
2014;Bulgaria;MBS;Dra;Cotier;50070,3027;4557,0;143194,0;150942,2181;207,0;70,48;4557,0;12860,86;12860,86;0,0;817160,2996;0,0;114212,86;0,0;4557,0;169,0;33233,9723;68860,79060000001;23208,492100000003;39207,510800000004;571463,6923;52841,5412;0,0;0,0;2,0;4544,110000000001;368,15;0,0;848372,0344;0,0;87124,1366;147229,09;147229,09;6,125;17,25;101,37692307692308
2014;Bulgaria;MBS;Dra;Hauturier;268226,0387;3735,0;833594,0;493088,1019;164,0;95,48;3735,0;90430,69;90430,69;0,0;1406959,7655;0,0;1494755,4;0,0;3735,0;38,0;0,0;0,0;63413,3815;187950,7592;294708,8949;185880,6489;0,0;0,0;2,0;6229,12;892,68;0,0;4199114,25;0,0;127086,7099;631907,79;631907,79;17,69;25,66;94,3125
2014;Bulgaria;MBS;Dra;Industriel;0,0;66,0;14680,0;5112,9188;2,0;2,0;66,0;5188,26;5188,26;0,0;46376,818;0,0;0,0;0,0;66,0;1,0;0,0;0,0;1022,5838;1,0;15338,7564;1533,8756;0,0;0,0;1,0;574,0;78,61;0,0;255645,9406;0,0;0,0;37884,0;37884,0;27,2;6,0;85,333
2014;Bulgaria;MBS;INACTIVE;Cotier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;890,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18730,21;1424,73;0,0;3662829,6089;0,0;0,0;0,0;0,0;6,04;20,2;
2014;Bulgaria;MBS;INACTIVE;Hauturier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1507,78;269,64;0,0;991920,4519999999;0,0;0,0;0,0;0,0;17,81;34,72;
2014;Croatia;MBS;ChaD;Cotier;1572973,99885;15790,0;1876640,8395999998;2817006,2444;516,9;342,31041000000005;14308,0;134854,24;122917,48999999999;1143866,28345;6069902,3685;0,0;983919,94604;0,0;11952,0;191,0;1013110,3457500001;656875,41651;599176,11785;688002,22809;1650631,67121;741670,07883;307483,37563333334;15836270,1695;714734,8;16388,07;1410,54;166,76178;21929534,497;0,0;532525,21781;1513049,15;1383769,1400000001;7,6499500000000005;42,06525;202,9
2014;Croatia;MBS;ChaD;Hauturier;2760402,0548;24973,0;7467493,57;6033671,986;547,0;547,0;22190,0;714288,7;624996,7;1522647,1175000002;10502964,175;0,0;1317926,8524;0,0;17056,0;241,0;1975586,3268;3374946,479;920654,2357000001;918713,8062;2505401,7201;946981,6658000001;155178,20338666666;23182084,15;1330041,0;41228,64;6033,98;136,2131;36355958,82;0,0;630950,7258;4471138,27;3938227,98;17,2214;44,05005;230,4
2014;Croatia;MBS;ChaD;Industriel;836177,3275;3261,0;2823922,449;2287262,652;78,0;78,0;2927,0;553422,8;508996,54;2421517,446;3687891,808;0,0;225608,2995;0,0;1369,0;16,0;617363,8674;74442,7511;274277,8673;245471,4293;857084,4974;191224,1991;228310,28675;4471772,638;409854,0;7379,4;2575,83;28,6557;10421228,43;0,0;314876,5189;1501493,0;1361040,6;27,3419;33,25;264,7
2014;Croatia;MBS;ChaP;Cotier;425913,81966250006;4134,0;178245,2323;251778,2374625;183,625;159,958125;3469,0;29235,82;25164,46;142935,175775;1095264,7639125;0,0;307578,8535625;0,0;2389,0;42,0;107383,983125;97502,9682375;93293,7390375;77070,2747875;393858,876875;209322,13122500002;0,0;6176308,60755;341570,5;3901,56;268,05;46,671387499999994;5467118,363375001;0,0;100105,79781250001;390507,15;343080,79;7,5256;29,975;190,5
2014;Croatia;MBS;ChaP;Hauturier;2617227,4196;15793,0;3075906,3064;2478503,0899;609,0;604,6695;13502,0;915028,0599999999;774803,28;5906700,268999999;12906616,688;153842,9156;995163,5234000001;0,0;12467,0;94,0;1398232,2721;1059101,283;1316377,488;1592223,9481000002;4151483,3356;1143102,5499;283659,47076666664;19784043,216000002;1492446,0;25071,839999999997;5064,549999999999;46,9792;31105635,39;0,0;207343,4492;4510089,59;3838740,58;18,408299999999997;45,714200000000005;253,8
2014;Croatia;MBS;ChaP;Industriel;9417429,547249999;13298,0;5160247,697000001;8170752,97475;1303,0;1303,0;11289,0;2009956,92;1702501,14;48564194,485;37725242,7475;508046,0995;2144975,192;526829,9198749999;10965,0;70,0;4013080,5198749998;3147948,6942499997;4233793,01025;5213615,4945;14105313,6545;3335409,7147500003;0,0;83511167,21000001;3622871,25;38199,64;10758,19;0,0;111083238,22749999;0,0;0,0;7149023,4;6055548,8;34,174;16,362299999999998;251,4
2014;Croatia;MBS;Dor;Cotier;4619600,3879875;150759,0;2528333,1744;1907424,8243053572;4055,017857142857;1161,3893625;127015,0;395844,28;334950,95;2603805,7241249997;9637077,926298214;0,0;3520794,8086910713;1614,3653;134790,0;1906,0;866855,6347714287;8526832,052875;1630453,965525;1487085,0311714287;4943824,759451786;1961556,1297267857;249545,66976;63787888,41459464;2425022,25;94823,7;4884,04;2493,8825214285716;61542126,65880179;0,0;1767941,6191857143;7671635,64;6555809,49;6,476283333333334;30,085408333333334;295,9
2014;Croatia;MBS;Dor;Hauturier;1384608,404384091;1949,0;222558,4801;811553,2323522726;526,3181818181818;367,64149772727274;1621,0;28997,77;22773,42;1513544,5260886364;4110129,8408022723;8030,5435090909095;1095134,0790636365;5422,122563636363;1311,0;32,0;244873,17989772727;3810740,28975;623004,7314500001;722316,4064204545;1781451,1350204544;705559,6566386364;84054,83045000001;14098827,736095455;773447,5;7875,29;485,40000000000003;193,25112045454546;18753410,848045453;0,0;667694,3649840909;469617,57;384375,99;13,0531;25,3884;204,5
2014;Croatia;MBS;Dra;Cotier;1026442,9192499999;8560,0;369520,99;1613060,5092000002;392,9;254,07581000000002;7137,0;30717,44;27409,07;885346,3616500001;4067061,6544;0,0;648824,5399399999;0,0;7798,0;102,0;593351,37365;1417467,51701;531579,6731499999;501750,78368999995;1252030,4243100001;472102,17523;164542,57618666667;10999232,6257;530500,8;5464,2699999999995;347,87;125,99637999999999;14358194,372699998;0,0;397434,82551;496558,26;438321,37000000005;8,5668;46,14905;168,3
2014;Croatia;MBS;Dra;Hauturier;475641,70469285717;2718,0;494268,9143;828280,6203085714;176,64285714285714;131,48835714285713;2600,0;40572,31;39052,82;366068,9319785714;2635620,895677143;0,0;301201,1369128571;0,0;2654,0;21,0;260119,00345142855;511018,7896371429;192592,90983285714;310948,4994228572;841619,3985642857;265428,98825714283;7160,296059999999;6468174,238384286;275572,97142857144;3261,27;299,81;66,35714285714286;6042681,0955;0,0;324873,9989585714;446366,1;428060,27;15,603066666666669;37,274499999999996;163,8
2014;Croatia;MBS;Dra;Industriel;117347,20155000003;1,0;402,0;90652,72318;64,5;47,2763;1,0;134,0;1,0;96219,67615;287263,23162;0,0;125946,13767000001;0,0;1,0;1,0;31231,44848;269400,38808;42053,42959;46114,494080000004;176606,40665;83178,7591;7160,296059999999;2771252,75667;98918,4;367,0;134,0;21,5;1437387,0695;0,0;58868,802229999994;367,0;1,0;25,05;67,0;1,0
2014;Croatia;MBS;INACTIVE;Cotier;2037246,6030000001;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1486,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;59916,380000000005;3483,7400000000002;0,0;27333650,705;0,0;0,0;0,0;0,0;6,301550000000001;33,4641;
2014;Croatia;MBS;INACTIVE;Hauturier;1824753,8238;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;140,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22698,79;3573,88;0,0;23377760,071000002;0,0;0,0;0,0;0,0;16,98005;51,350300000000004;
2014;Croatia;MBS;INACTIVE;Industriel;2415562,682;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21351,5;6784,5;0,0;31149828,28;0,0;0,0;0,0;0,0;28,9112;43,1395;
2014;Cyprus;AREA37;ChaD;Industriel;488745,0;738,0;624348,0;540061,0;37,0;37,0;738,0;;78827,0;;1305035,71;0,0;50000,0;0,0;329,0;5,0;0,0;0,0;31066,0;180845,0;259466,0;201034,0;;;;1631,83;521,0;;8834000,0;0,0;0,0;;263032,0;24,944;39,6;
2014;Cyprus;AREA37;Dor;Cotier;2007987,0;63210,0;1666318,0;1441364,0;1106,0;615,73;63210,0;;190785,0;;4420778,0;0,0;16647,0;0,0;63210,0;827,0;18660,0;0,0;19168,0;2452946,0;0,0;662579,0;;;;31939,09;1935,15;;36059617,0;0,0;282897,0;;2937801,0;6,64;23,3975;
2014;Cyprus;AREA37;Dor;Hauturier;336553,0;1689,0;417139,0;286183,0;76,0;76,0;1689,0;;57364,0;;1888196,53;0,0;100000,0;0,0;1205,0;22,0;0,0;0,0;53167,0;560083,0;301944,0;140458,0;;;;3205,97;604,09;;6213431,3;0,0;0,0;;274386,0;14,83;24,23;
2014;Cyprus;AREA37;INACTIVE;Cotier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;92,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;3196,39;200,0;;598077,33;0,0;0,0;;0,0;6,585;24,4;
2014;Cyprus;AREA37;INACTIVE;Hauturier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;718,91;101,97;;474550,41;0,0;0,0;;0,0;15,68;37,75;
2014;Cyprus;AREA37;INACTIVE;Industriel;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;419,0;149,0;;425156,36514;0,0;0,0;;0,0;25,8;34,0;
2014;Denmark;NAO;ChaD;Cotier;307634,3814;1607,0;313275,0;215856,5668;17,433300000000003;9,8595;1599,0;28575,15;21229,1;4164029,625;1455906,1358;37207,69;99062,6556;48863,483;1586,0;21,0;0,0;8893,5884;174975,5231;240468,0814;93838,7779;220663,51260000002;0,0;9830919,370000001;16416,0216;2189,5835;228,0;10,9402;3482827,934;6438245,399;472428,6866;285238,668;182590,81699999998;10,44765;39,1409;
2014;Denmark;NAO;ChaD;Hauturier;14810044,5231;30243,3456;22331997,0;13926373,3929;474,0828;529,9088;28462,8891;1812509,1951666665;1860025,4593;175981796,022;84598589,245;1876059,7268;-4595704,5339;3333404,3985;19468,9998;204,0;0,0;1314651,1824999999;5164080,9566;9775021,7849;18880701,25;9235106,5466;0,0;286080800,923;882298,1236;44984,651;11797,5;141,4889;112952619,995;181563263,1085;11147068,6402;6041578,555166667;6515970,055;18,046499999999998;25,514474999999997;
